s_m,x_m,y_m,kappa
2.266061183843404763e+02,-7.456787571386670477e-01,-1.482753091078250485e-01,3.418759384609391157e-04
2.267773934313176483e+02,-9.110021888861098427e-01,-1.930336003205123663e-01,3.748026710994289382e-04
2.269486653450811104e+02,-1.076336864851803687e+00,-2.377383357242808248e-01,3.994724254698190985e-04
2.271199409557187323e+02,-1.241653614795775518e+00,-2.825234558788256023e-01,3.343809279424456008e-04
2.272912115851161161e+02,-1.406982030404322348e+00,-3.272464196283990656e-01,3.641297878549689640e-04
2.274624772348848296e+02,-1.572283933595548522e+00,-3.720482453954003788e-01,3.719238308085520239e-04
2.276337534120056318e+02,-1.737611770289435809e+00,-4.167945889693039918e-01,3.140710351193783481e-04
2.278050177814342021e+02,-1.902906963509370497e+00,-4.616162727188840020e-01,2.443595538312631136e-04
2.279762908290390442e+02,-2.068227617201276125e+00,-5.063771741701187379e-01,2.126838113873495033e-04
2.281475588988258778e+02,-2.233523046971129133e+00,-5.512121228787625338e-01,2.622331274926342965e-04
2.283188288196016629e+02,-2.398837490271648054e+00,-5.959839957319904569e-01,3.097892031065584660e-04
2.284900937633174749e+02,-2.564125044629887995e+00,-6.408360338155918434e-01,2.493089851381223424e-04
2.286613605571777441e+02,-2.729431817766255541e+00,-6.856242625639260568e-01,1.653399152776896281e-04
2.288326292033231653e+02,-2.894719944511535470e+00,-7.304883273543749667e-01,1.758512326596898612e-04
2.290038978492503929e+02,-3.060026428110205199e+00,-7.752847062033990655e-01,2.062610015036164411e-04
2.291751702000167086e+02,-3.225314805377164973e+00,-8.201619886242275115e-01,1.827483100155033327e-04
2.293464357219150713e+02,-3.390615262900385840e+00,-8.649686592629989290e-01,1.920785501911019739e-04
2.295177099251569928e+02,-3.555902825400481415e+00,-9.098560113672573557e-01,1.346456559052763228e-04
2.296889772985489060e+02,-3.721201771486156495e+00,-9.546753332221037391e-01,3.634212603132524691e-05
2.298602465253443654e+02,-3.886483694344720075e+00,-9.995644635689360236e-01,1.036405569660911984e-04
2.300315225809054311e+02,-4.051790739311094569e+00,-1.044387092820725949e+00,1.654501648611130795e-04
2.302027936619009552e+02,-4.217071544641849634e+00,-1.089287411022205498e+00,4.875558465926627572e-05
2.303740647416474872e+02,-4.382371609015234704e+00,-1.134116770550234854e+00,2.491767817741020389e-05
2.305453426497724081e+02,-4.547659685485064607e+00,-1.179016365075700401e+00,6.157145914937646198e-05
2.307166137287642869e+02,-4.712958302409985478e+00,-1.223851058581361562e+00,2.192530805070476121e-05
2.308878934896878548e+02,-4.878247721871364462e+00,-1.268752776991203035e+00,4.382260487828580717e-05
2.310591732508126768e+02,-5.043554488710175754e+00,-1.313590589251311780e+00,-2.225123650160132038e-05
2.312304530126705515e+02,-5.208842790244013088e+00,-1.358496426267808088e+00,-7.780525303301475239e-05
2.314017309210116764e+02,-5.374149569604254495e+00,-1.403327114230983774e+00,6.281324082112455366e-05
2.315730175108100752e+02,-5.539445050874340026e+00,-1.448232567312508712e+00,-2.198820651186786512e-05
2.317443040989519147e+02,-5.704757688075092759e+00,-1.493074815906942687e+00,-1.950977669174465195e-04
2.319155888339187754e+02,-5.870054577997541045e+00,-1.537968007090378730e+00,-6.736628507544033695e-05
2.320868735696139993e+02,-6.035368226503381450e+00,-1.582799450295642396e+00,-5.216798164975801225e-05
2.322581651343353144e+02,-6.200670977176955034e+00,-1.627697120217625137e+00,-9.297102730144489262e-05
2.324294616741322557e+02,-6.365998349444083715e+00,-1.672523056076857140e+00,-6.371850579018824453e-05
2.326007532394013992e+02,-6.531301625473991734e+00,-1.717418793804726285e+00,-2.153072262158006798e-04
2.327720547547284298e+02,-6.696635232540741001e+00,-1.762240747439410615e+00,-2.639802021752392001e-04
2.329433494412540995e+02,-6.861946707988992422e+00,-1.807118199651527313e+00,-1.524068249198022573e-04
2.331146559327595469e+02,-7.027288045086056201e+00,-1.851930656389109364e+00,-1.203802971153786558e-04
2.332859624243195071e+02,-7.192612668938382470e+00,-1.896804733523526965e+00,-2.000018328627587111e-04
2.334572670635849079e+02,-7.357954162228165451e+00,-1.941609532714630992e+00,-1.822155757868500322e-04
2.336285766795582219e+02,-7.523286003922729392e+00,-1.986468942505807522e+00,-2.252314308118769212e-04
2.337998931233550479e+02,-7.688640288024394032e+00,-2.031271672829013220e+00,-3.558337829185916719e-04
2.339712058650630127e+02,-7.853980669638911394e+00,-2.076111539901352554e+00,-2.109703828140565987e-04
2.341425322650572127e+02,-8.019349969321920568e+00,-2.120896917619180311e+00,-2.364862370358851407e-04
2.343138499867732776e+02,-8.184696228600342849e+00,-2.165734137834306239e+00,-4.248326854035928100e-04
2.344851776662063401e+02,-8.350072949709511860e+00,-2.210497000288606628e+00,-2.429511548154900569e-04
2.346565103238714300e+02,-8.515440481763953073e+00,-2.255312833705018338e+00,-2.040608817830984374e-04
2.348278429806953227e+02,-8.680822613873008464e+00,-2.300074755841958751e+00,-4.808353910332621261e-04
2.349991787696027643e+02,-8.846198827021771294e+00,-2.344870522216856656e+00,-4.654245448634484485e-04
2.351705176914657898e+02,-9.011596100534671194e+00,-2.389600468110935960e+00,-3.234452067331910086e-04
2.353418615944789281e+02,-9.176985329817361148e+00,-2.434379212365875844e+00,-3.043739990072549394e-04
2.355132104795369514e+02,-9.342396958421105069e+00,-2.479094238176975384e+00,-2.548585289678476106e-04
2.356845643468994353e+02,-9.507800403404992551e+00,-2.523858601766174381e+00,-3.347703411518687124e-04
2.358559231965448646e+02,-9.673224870327487679e+00,-2.568564318349301878e+00,-5.085553951765774952e-04
2.360272783536440500e+02,-9.838636606884344715e+00,-2.613302973601030921e+00,-4.092312560468029810e-04
2.361986434795031187e+02,-1.000407567360540106e+01,-2.657978711571038488e+00,-2.896065074925454155e-04
2.363700086052435552e+02,-1.016950103217689971e+01,-2.702705180932289064e+00,-3.272679287763276658e-04
2.365413768711525790e+02,-1.033494800469912178e+01,-2.747363683413866386e+00,-2.780640118098609364e-04
2.367127432917757233e+02,-1.050037976494581038e+01,-2.792071432394049868e+00,-3.575627303524578360e-04
2.368841215284195414e+02,-1.066583973012824949e+01,-2.836720059662662052e+00,-3.720836489876905686e-04
2.370554960763221288e+02,-1.083128692174967078e+01,-2.881401850734674142e+00,-2.546677896814112242e-04
2.372268774549931436e+02,-1.099675373116855326e+01,-2.926037172352335958e+00,-4.184613409179666174e-04
2.373982551477788832e+02,-1.116220794468977395e+01,-2.970705022229339409e+00,-4.033034836702471208e-04
2.375696359867203569e+02,-1.132768305188507441e+01,-3.015307498113337203e+00,-2.330808744816130018e-04
2.377410236565766297e+02,-1.149315041840967133e+01,-3.059964905048586647e+00,-3.426933266754148889e-04
2.379124144729258035e+02,-1.165863876975904034e+01,-3.104556580241389696e+00,-3.169171964778939605e-04
2.380838034468432340e+02,-1.182411426940732291e+01,-3.149188848799219009e+00,-2.477875509016600288e-04
2.382551905791710567e+02,-1.198960188585700593e+01,-3.193769090267325250e+00,-3.523307335363270402e-04
2.384265895334578715e+02,-1.215509177759752646e+01,-3.238386320821483810e+00,-3.401208838885362725e-04
2.385979866475980202e+02,-1.232059504816113638e+01,-3.282946820912050256e+00,-3.096799472265955415e-04
2.387693800809540505e+02,-1.248608399017507153e+01,-3.327546362038344974e+00,-3.132757660427714914e-04
2.389407785062565779e+02,-1.265159360981498615e+01,-3.372088319817858615e+00,-2.551285388045388823e-04
2.391121750919142812e+02,-1.281709008526682858e+01,-3.416672018499466112e+00,-2.762469777679809582e-04
2.392835766700093529e+02,-1.298260605531630318e+01,-3.461202509537184113e+00,-3.950041048359547108e-04
2.394549832414920729e+02,-1.314811730657929978e+01,-3.505769744731001669e+00,-3.136445304691794006e-04
2.396263861368735490e+02,-1.331364147864616321e+01,-3.550274811933885832e+00,-2.146030238809570315e-04
2.397977890321350571e+02,-1.347915182582940297e+01,-3.594831264657450287e+00,-3.228766672395675156e-04
2.399691950838980574e+02,-1.364468295091809225e+01,-3.639322625704856762e+00,-2.950828127562082600e-04
2.401405992977018116e+02,-1.381020052332856274e+01,-3.683857305820807504e+00,-2.358964529768511301e-04
2.403120085066574632e+02,-1.397573775352319458e+01,-3.728338114427394601e+00,-2.980850417909137909e-04
2.404834090463057521e+02,-1.414125592049249924e+01,-3.772856440932864430e+00,-2.775462379925136515e-04
2.406548214152299749e+02,-1.430680115340981118e+01,-3.817319640081918042e+00,-2.401481925353289126e-04
2.408262251148487962e+02,-1.447232588683413468e+01,-3.861825716833568567e+00,-3.153168798731820731e-04
2.409976338112947758e+02,-1.463787138265230503e+01,-3.906273776764524364e+00,-2.802166372210434164e-04
2.411690456692545581e+02,-1.480340980137455453e+01,-3.950760369982725617e+00,-2.320781908968434814e-04
2.413404506939068597e+02,-1.496895449066082762e+01,-3.995197272723177928e+00,-2.835950346185909642e-04
2.415118588818430965e+02,-1.513449370056197019e+01,-4.039666777745066106e+00,-2.479809002189354954e-04
2.416832670700065080e+02,-1.530004575300019098e+01,-4.084088449291217060e+00,-2.634060927564189653e-04
2.418546715894958368e+02,-1.546558466866114401e+01,-4.128544907800189456e+00,-2.557071061836803209e-04
2.420260829428215743e+02,-1.563114455373910694e+01,-4.172949597889540563e+00,-2.436604124243897326e-04
2.421974837952114683e+02,-1.579668294110443050e+01,-4.217393883331821414e+00,-2.893811297420684474e-04
2.423688896477415540e+02,-1.596224192028738287e+01,-4.261780713512241192e+00,-2.145023427119849713e-04
2.425402936670348311e+02,-1.612778777158325383e+01,-4.306209408615917056e+00,-2.051092711406003733e-04
2.427116976860688169e+02,-1.629334710734326919e+01,-4.350587827737267155e+00,-3.293390401658579975e-04
2.428831048736475680e+02,-1.645890013619547432e+01,-4.395001998803686583e+00,-2.148931457743931167e-04
2.430545033963841490e+02,-1.662446006915901719e+01,-4.439356955611112099e+00,-1.316772777694705850e-04
2.432259019192689209e+02,-1.679000536021873913e+01,-4.483766529522984712e+00,-2.977170212455061368e-04
2.433973036120829363e+02,-1.695557172831968629e+01,-4.528109714493958826e+00,-3.049461219153041906e-04
2.435686966392825639e+02,-1.712111739668550214e+01,-4.572496665932058058e+00,-1.934328565895179590e-04
2.437400946697821098e+02,-1.728668381880197202e+01,-4.616825490941030452e+00,-1.952547576595757420e-04
2.439114927003236346e+02,-1.745223661042449592e+01,-4.661205194179187217e+00,-2.263273093419643331e-04
2.440828802355540006e+02,-1.761779654080353907e+01,-4.705517683222612213e+00,-2.275276333172585182e-04
2.442542746048829088e+02,-1.778334903046619431e+01,-4.749884371223354940e+00,-2.134584540691175669e-04
2.444256653142260234e+02,-1.794891570819038762e+01,-4.794183925132097457e+00,-1.342744569157792013e-04
2.445970491890905976e+02,-1.811446086661674570e+01,-4.838537426518011664e+00,-2.449851906504876115e-04
2.447684312331210776e+02,-1.828002044926116199e+01,-4.882829972286731213e+00,-3.337242319686437616e-04
2.449398164528004713e+02,-1.844557307696215886e+01,-4.927160785338705828e+00,-1.636100957660807350e-04
2.451111948385668029e+02,-1.861113309501953239e+01,-4.971437545932866797e+00,-1.398503516805474876e-04
2.452825713954039486e+02,-1.877667835295784826e+01,-5.015762390066770493e+00,-2.154386616194121223e-04
2.454539461235654301e+02,-1.894223808451188162e+01,-5.060026062984610107e+00,-1.717264301382592686e-04
2.456253190233213957e+02,-1.910778310437581595e+01,-5.104337654797770796e+00,-1.712543550470761006e-04
2.457966919227387166e+02,-1.927334298901792664e+01,-5.148593674184851032e+00,-2.105356835284220439e-04
2.459680543310477958e+02,-1.943888115322481625e+01,-5.192890301285626897e+00,-2.240985299381032143e-04
2.461394167393416410e+02,-1.960443401330840629e+01,-5.237131972755078912e+00,-2.341601224063548760e-04
2.463107754923731818e+02,-1.976997233617436933e+01,-5.281413864124444579e+00,-1.304701321826194399e-04
2.464821342460558071e+02,-1.993552508013648605e+01,-5.325641812644275497e+00,-1.473998539384536294e-04
2.466534843379654376e+02,-2.010105557758782879e+01,-5.369919441430689666e+00,-2.011651027905411639e-04
2.468248394387196072e+02,-2.026660871889428961e+01,-5.414131746935264111e+00,-1.557130569839682488e-04
2.469961808684429627e+02,-2.043213302116533825e+01,-5.458399013592792670e+00,-1.588137101804405228e-04
2.471675254804893029e+02,-2.059767857721876538e+01,-5.502599069568647749e+00,-1.454534756546584876e-04
2.473388632577191686e+02,-2.076320161741179149e+01,-5.546856917136396170e+00,-2.228741487967125215e-04
2.475101992082333595e+02,-2.092874094808193419e+01,-5.591046711658183455e+00,-2.373443754926259617e-04
2.476815264963157688e+02,-2.109425846809587313e+01,-5.635284593729009472e+00,-7.364311472914206614e-05
2.478528587951554130e+02,-2.125979685061538405e+01,-5.679463780440629606e+00,-1.009735052771805122e-04
2.480241774238189407e+02,-2.142530565403538745e+01,-5.723700739170067386e+00,-2.496787812987921328e-04
2.481954924012482593e+02,-2.159083070813800020e+01,-5.767862690620727761e+00,-1.932964662962821862e-04
2.483668073783048840e+02,-2.175634013976059933e+01,-5.812083154298486320e+00,-1.124727585883681367e-04
2.485381205307737957e+02,-2.192186513016155303e+01,-5.856238264553146777e+00,-1.333547917006660958e-04
2.487094200109755491e+02,-2.208736129547298788e+01,-5.900448344677484691e+00,-1.112658384923727561e-04
2.488807226778400263e+02,-2.225287848557886861e+01,-5.944592013015532750e+00,-6.684915954592913112e-05
2.490520185100617141e+02,-2.241837216291799351e+01,-5.988797271721831628e+00,-2.177256081317042210e-04
2.492233075051586297e+02,-2.258387713049391721e+01,-6.032933714136244241e+00,-2.014306638656181863e-04
2.493945928502575953e+02,-2.274936628010140183e+01,-6.077115280517026541e+00,1.173263069915590636e-05
2.495658713597656799e+02,-2.291486161001812505e+01,-6.121247169158572810e+00,-1.592506784856793098e-04
2.497371412107801234e+02,-2.308033494008224551e+01,-6.165427921800419320e+00,-2.482148324746683205e-04
2.499084092389830971e+02,-2.324582580468791093e+01,-6.209535871385577721e+00,-5.135394274973973218e-05
2.500796772664373577e+02,-2.341129921561318383e+01,-6.253709251433187788e+00,-9.766620774385312222e-05
2.502509297973633977e+02,-2.357677481830310384e+01,-6.297814288140795469e+00,-2.044002763762831141e-04
2.504221805048367173e+02,-2.374223473784896044e+01,-6.341971052446993440e+00,-8.247017953656735002e-05
2.505934293898438909e+02,-2.390770975339369642e+01,-6.386064134066074871e+00,-8.181454655567289857e-05
2.507646646034190780e+02,-2.407315425717411372e+01,-6.430218573672840776e+00,-1.899842759649772992e-04
2.509358979944803991e+02,-2.423861721688578186e+01,-6.474296722202638854e+00,-7.099468663836993297e-05
2.511071245474425382e+02,-2.440405617803446248e+01,-6.518438341716877638e+00,2.843235864201055360e-06
2.512783492773210128e+02,-2.456951009097429761e+01,-6.562516803746064831e+00,-9.696515833959729730e-05
2.514495653499301966e+02,-2.473493951843358829e+01,-6.606653501064831069e+00,-1.942701061445548647e-04
2.516207745854442805e+02,-2.490038079475547761e+01,-6.650719206713319842e+00,-1.673195849999841659e-04
2.517919751609526884e+02,-2.506579878125567262e+01,-6.694838667233902640e+00,-7.047020781831635088e-06
2.519631670788271833e+02,-2.523122484474094662e+01,-6.738894203382165493e+00,-5.047774338453506584e-05
2.521343521612547249e+02,-2.539662655081615839e+01,-6.783014584988976914e+00,-1.306591429058832367e-04
2.523055354219486048e+02,-2.556204707960910127e+01,-6.827057261969957658e+00,-1.891902784682493644e-05
2.524767118458530888e+02,-2.572744153126067701e+01,-6.871171244601320005e+00,-1.215956617291314823e-04
2.526478727734433392e+02,-2.589283994032680880e+01,-6.915210197948878701e+00,-1.719022898243503187e-04
2.528190318786901400e+02,-2.605822186970769394e+01,-6.959303924749251635e+00,2.203923151766139183e-06
2.529901841476175548e+02,-2.622361288838754945e+01,-7.003336981638794256e+00,-7.593521734082502191e-05
2.531613311779707658e+02,-2.638898210563012370e+01,-7.047431516303507948e+00,-1.486607229498427348e-04
2.533324679540610589e+02,-2.655436148515282113e+01,-7.091448069545019273e+00,-3.036602829308555660e-05
